date,role,program,transport_mode,distance_km,travel_energy_kwh,travel_co2_kg,personal_computer_kwh,personal_computer_co2_kg,students_trained,lab_energy_kwh,total_daily_co2_kg
2025-09-04,Trainer,Code Unnati,Taxi,32.92,8.89,4.28,0.24,0.2,43,0.86,5.18
2025-09-11,Trainer,Skills4Future,Cab,95.35,23.84,11.44,0.24,0.2,52,1.04,12.49
2025-09-03,Trainer,Code Unnati,Auto,86.73,17.35,7.81,0.24,0.2,47,0.94,8.77
2025-09-16,Trainer,SkillsBuild,Auto,95.28,19.06,8.57,0.24,0.2,51,1.02,9.61
2025-10-26,Trainer,Code Unnati,Cab,46.54,11.63,5.58,0.24,0.2,60,1.2,6.77
2025-10-11,Trainer,Skills4Future,Cab,15.18,3.8,1.82,0.24,0.2,50,1.0,2.84
2025-10-07,Trainer,Skills4Future,Cab,35.17,8.79,4.22,0.24,0.2,45,0.9,5.16
2025-10-02,Trainer,Skills4Future,Flight,1481.71,740.86,222.26,0.24,0.2,53,1.06,223.32
2025-10-28,Trainer,TechSaksham,Taxi,32.65,8.81,4.24,0.24,0.2,51,1.02,5.28
2025-10-24,Trainer,SkillsBuild,Taxi,79.78,21.54,10.37,0.24,0.2,54,1.08,11.45
2025-10-17,Trainer,SkillsBuild,Cab,10.33,2.58,1.24,0.24,0.2,55,1.1,2.34
2025-10-04,Trainer,SkillSaksham,Auto,83.66,16.73,7.53,0.24,0.2,38,0.76,8.35
2025-10-12,Trainer,TechSaksham,Cab,84.32,21.08,10.12,0.24,0.2,48,0.96,11.1
2025-10-19,Trainer,SkillsBuild,Auto,76.21,15.24,6.86,0.24,0.2,55,1.1,7.96
2025-10-21,Trainer,SkillSaksham,Cab,66.56,16.64,7.99,0.24,0.2,44,0.88,8.91
2025-10-15,Trainer,TechSaksham,Auto,36.4,7.28,3.28,0.24,0.2,47,0.94,4.24
2025-10-14,Trainer,SkillSaksham,Taxi,93.48,25.24,12.15,0.24,0.2,53,1.06,13.22
2025-10-20,Trainer,SkillsBuild,Auto,66.9,13.38,6.02,0.24,0.2,45,0.9,6.96
2025-10-29,Trainer,SkillsBuild,Auto,85.66,17.13,7.71,0.24,0.2,56,1.12,8.82
2025-10-30,Trainer,Skills4Future,Auto,14.14,2.83,1.27,0.24,0.2,48,0.96,2.26
2025-10-23,Trainer,Code Unnati,Flight,872.92,436.46,130.94,0.24,0.2,52,1.04,131.99
2025-10-22,Trainer,SkillsBuild,Cab,76.86,19.21,9.22,0.24,0.2,46,0.92,10.17
2025-11-13,Trainer,TechSaksham,Cab,14.43,3.61,1.73,0.24,0.2,54,1.08,2.81
2025-11-03,Trainer,Skills4Future,Cab,97.49,24.37,11.7,0.24,0.2,47,0.94,12.67
2025-11-02,Trainer,Code Unnati,Auto,88.04,17.61,7.92,0.24,0.2,54,1.08,9.01
2025-11-08,Trainer,TechSaksham,Cab,20.11,5.03,2.41,0.24,0.2,50,1.0,3.43
2025-11-25,Trainer,SkillsBuild,Taxi,36.22,9.78,4.71,0.24,0.2,55,1.1,5.81
2025-11-10,Trainer,SkillsBuild,Taxi,21.74,5.87,2.83,0.24,0.2,48,0.96,3.81
2025-11-21,Trainer,Code Unnati,Cab,83.55,20.89,10.03,0.24,0.2,49,0.98,11.03
2025-11-23,Trainer,SkillsBuild,Cab,61.04,15.26,7.33,0.24,0.2,58,1.16,8.47
2025-11-15,Trainer,Code Unnati,Auto,19.4,3.88,1.75,0.24,0.2,54,1.08,2.83
2025-11-24,Trainer,SkillSaksham,Auto,33.35,6.67,3.0,0.24,0.2,56,1.12,4.12
2025-11-05,Trainer,Code Unnati,Flight,980.47,490.24,147.07,0.24,0.2,45,0.9,148.01
2025-11-12,Trainer,SkillsBuild,Auto,80.89,16.18,7.28,0.24,0.2,60,1.2,8.46
2025-11-30,Trainer,TechSaksham,Flight,1282.62,641.31,192.39,0.24,0.2,48,0.96,193.38
2025-11-16,Trainer,Code Unnati,Auto,73.63,14.73,6.63,0.24,0.2,48,0.96,7.61
2025-11-07,Trainer,Skills4Future,Flight,1393.41,696.71,209.01,0.24,0.2,54,1.08,210.09
2025-11-14,Trainer,Skills4Future,Auto,87.09,17.42,7.84,0.24,0.2,46,0.92,8.79
2025-11-22,Trainer,SkillsBuild,Cab,74.65,18.66,8.96,0.24,0.2,55,1.1,10.06
2025-11-18,Trainer,Skills4Future,Cab,23.78,5.94,2.85,0.24,0.2,55,1.1,3.95
2025-11-04,Trainer,SkillsBuild,Auto,89.0,17.8,8.01,0.24,0.2,50,1.0,9.03
2025-12-19,Trainer,Skills4Future,Auto,35.77,7.15,3.22,0.24,0.2,54,1.08,4.3
2025-12-11,Trainer,SkillSaksham,Auto,22.66,4.53,2.04,0.24,0.2,55,1.1,3.14
2025-12-07,Trainer,SkillSaksham,Auto,23.42,4.68,2.11,0.24,0.2,55,1.1,3.21
2025-12-25,Trainer,Code Unnati,Flight,1224.18,612.09,183.63,0.24,0.2,47,0.94,184.59
2025-12-28,Trainer,Skills4Future,Cab,16.73,4.18,2.01,0.24,0.2,56,1.12,3.12
2025-12-05,Trainer,Code Unnati,Cab,37.73,9.43,4.53,0.24,0.2,46,0.92,5.48
2025-12-18,Trainer,SkillSaksham,Auto,14.77,2.95,1.33,0.24,0.2,47,0.94,2.3
2025-12-22,Trainer,SkillSaksham,Taxi,31.98,8.63,4.16,0.24,0.2,54,1.08,5.24
2025-12-26,Trainer,Skills4Future,Flight,924.31,462.15,138.65,0.24,0.2,50,1.0,139.66
2025-12-10,Trainer,Skills4Future,Taxi,95.31,25.73,12.39,0.24,0.2,50,1.0,13.41
2025-12-24,Trainer,Code Unnati,Taxi,29.48,7.96,3.83,0.24,0.2,49,0.98,4.83
2025-12-09,Trainer,SkillSaksham,Taxi,61.01,16.47,7.93,0.24,0.2,50,1.0,8.95
2025-12-01,Trainer,Skills4Future,Cab,35.62,8.9,4.27,0.24,0.2,49,0.98,5.27
2025-12-06,Trainer,SkillsBuild,Flight,1348.88,674.44,202.33,0.24,0.2,53,1.06,203.4
2025-12-02,Trainer,SkillsBuild,Auto,71.98,14.4,6.48,0.24,0.2,40,0.8,7.33
2025-12-12,Trainer,SkillsBuild,Cab,61.54,15.38,7.38,0.24,0.2,41,0.82,8.25
2025-12-31,Trainer,SkillSaksham,Cab,59.33,14.83,7.12,0.24,0.2,48,0.96,8.1
2025-12-29,Trainer,SkillsBuild,Flight,1409.99,705.0,211.5,0.24,0.2,47,0.94,212.47
2025-01-24,Trainer,Skills4Future,Taxi,86.67,23.4,11.27,0.24,0.2,40,0.8,12.12
2025-01-18,Trainer,TechSaksham,Cab,55.89,13.97,6.71,0.24,0.2,51,1.02,7.74
2025-01-16,Trainer,TechSaksham,Auto,28.94,5.79,2.6,0.24,0.2,61,1.22,3.8
2025-01-14,Trainer,Code Unnati,Flight,951.11,475.56,142.67,0.24,0.2,44,0.88,143.59
2025-01-08,Trainer,SkillSaksham,Cab,25.52,6.38,3.06,0.24,0.2,51,1.02,4.1
2025-01-20,Trainer,Skills4Future,Cab,69.3,17.32,8.32,0.24,0.2,51,1.02,9.35
2025-01-10,Trainer,SkillSaksham,Cab,17.63,4.41,2.12,0.24,0.2,40,0.8,2.97
2025-01-28,Trainer,SkillsBuild,Flight,1409.26,704.63,211.39,0.24,0.2,55,1.1,212.49
2025-01-29,Trainer,TechSaksham,Cab,47.14,11.78,5.66,0.24,0.2,54,1.08,6.74
2025-01-04,Trainer,Code Unnati,Auto,32.06,6.41,2.89,0.24,0.2,58,1.16,4.03
2025-01-12,Trainer,SkillSaksham,Cab,74.86,18.71,8.98,0.24,0.2,46,0.92,9.93
2025-01-30,Trainer,Code Unnati,Auto,30.71,6.14,2.76,0.24,0.2,46,0.92,3.71
2025-01-31,Trainer,SkillsBuild,Auto,56.09,11.22,5.05,0.24,0.2,46,0.92,6.0
2025-01-07,Trainer,TechSaksham,Flight,1221.67,610.83,183.25,0.24,0.2,49,0.98,184.25
2025-01-26,Trainer,SkillSaksham,Cab,37.13,9.28,4.46,0.24,0.2,51,1.02,5.49
2025-01-21,Trainer,TechSaksham,Cab,38.61,9.65,4.63,0.24,0.2,53,1.06,5.7
2025-01-13,Trainer,Code Unnati,Auto,77.42,15.48,6.97,0.24,0.2,45,0.9,7.9
2025-01-02,Trainer,TechSaksham,Cab,79.89,19.97,9.59,0.24,0.2,58,1.16,10.73
2025-02-11,Trainer,SkillSaksham,Taxi,16.57,4.47,2.15,0.24,0.2,49,0.98,3.15
2025-02-01,Trainer,SkillsBuild,Cab,30.36,7.59,3.64,0.24,0.2,50,1.0,4.66
2025-02-15,Trainer,SkillsBuild,Taxi,19.23,5.19,2.5,0.24,0.2,47,0.94,3.47
2025-02-16,Trainer,SkillsBuild,Auto,26.49,5.3,2.38,0.24,0.2,53,1.06,3.45
2025-02-25,Trainer,SkillsBuild,Flight,1072.68,536.34,160.9,0.24,0.2,50,1.0,161.92
2025-02-13,Trainer,SkillsBuild,Auto,97.05,19.41,8.73,0.24,0.2,52,1.04,9.78
2025-02-06,Trainer,Skills4Future,Cab,24.9,6.23,2.99,0.24,0.2,44,0.88,3.91
2025-02-21,Trainer,Skills4Future,Cab,56.89,14.22,6.83,0.24,0.2,61,1.22,8.02
2025-02-09,Trainer,SkillsBuild,Cab,38.74,9.69,4.65,0.24,0.2,52,1.04,5.7
2025-02-18,Trainer,Code Unnati,Flight,1476.85,738.43,221.53,0.24,0.2,53,1.06,222.59
2025-02-12,Trainer,Code Unnati,Taxi,73.24,19.78,9.52,0.24,0.2,44,0.88,10.44
2025-02-04,Trainer,Skills4Future,Auto,32.11,6.42,2.89,0.24,0.2,44,0.88,3.81
2025-02-19,Trainer,Skills4Future,Taxi,82.38,22.24,10.71,0.24,0.2,55,1.1,11.81
2025-02-22,Trainer,TechSaksham,Auto,68.4,13.68,6.16,0.24,0.2,55,1.1,7.26
2025-02-02,Trainer,SkillsBuild,Flight,1036.05,518.03,155.41,0.24,0.2,55,1.1,156.51
2025-03-26,Trainer,Code Unnati,Cab,79.13,19.78,9.5,0.24,0.2,43,0.86,10.4
2025-03-28,Trainer,SkillSaksham,Flight,1308.11,654.06,196.22,0.24,0.2,43,0.86,197.12
2025-03-22,Trainer,TechSaksham,Auto,60.44,12.09,5.44,0.24,0.2,57,1.14,6.57
2025-03-15,Trainer,Code Unnati,Cab,89.43,22.36,10.73,0.24,0.2,50,1.0,11.75
2025-03-09,Trainer,Skills4Future,Auto,35.71,7.14,3.21,0.24,0.2,39,0.78,4.05
2025-03-03,Trainer,Code Unnati,Auto,80.97,16.19,7.29,0.24,0.2,52,1.04,8.34
2025-03-05,Trainer,SkillsBuild,Taxi,65.7,17.74,8.54,0.24,0.2,54,1.08,9.62
2025-03-21,Trainer,TechSaksham,Taxi,50.55,13.65,6.57,0.24,0.2,53,1.06,7.64
2025-03-30,Trainer,SkillsBuild,Auto,67.43,13.49,6.07,0.24,0.2,52,1.04,7.12
2025-03-25,Trainer,Skills4Future,Flight,972.08,486.04,145.81,0.24,0.2,54,1.08,146.89
2025-03-06,Trainer,SkillsBuild,Cab,78.91,19.73,9.47,0.24,0.2,60,1.2,10.65
2025-03-29,Trainer,SkillSaksham,Cab,30.89,7.72,3.71,0.24,0.2,56,1.12,4.82
2025-03-23,Trainer,Code Unnati,Auto,82.79,16.56,7.45,0.24,0.2,46,0.92,8.4
2025-03-14,Trainer,Code Unnati,Flight,1085.72,542.86,162.86,0.24,0.2,54,1.08,163.94
2025-03-11,Trainer,Skills4Future,Cab,29.82,7.46,3.58,0.24,0.2,52,1.04,4.63
2025-04-16,Trainer,SkillSaksham,Auto,38.39,7.68,3.46,0.24,0.2,51,1.02,4.49
2025-04-02,Trainer,SkillSaksham,Taxi,61.14,16.51,7.95,0.24,0.2,44,0.88,8.87
2025-04-08,Trainer,SkillsBuild,Taxi,37.71,10.18,4.9,0.24,0.2,53,1.06,5.97
2025-04-18,Trainer,SkillSaksham,Cab,35.88,8.97,4.31,0.24,0.2,55,1.1,5.4
2025-04-17,Trainer,Skills4Future,Auto,92.75,18.55,8.35,0.24,0.2,51,1.02,9.38
2025-04-13,Trainer,Code Unnati,Flight,1242.68,621.34,186.4,0.24,0.2,54,1.08,187.48
2025-04-30,Trainer,TechSaksham,Cab,91.56,22.89,10.99,0.24,0.2,48,0.96,11.97
2025-04-01,Trainer,Skills4Future,Auto,56.89,11.38,5.12,0.24,0.2,47,0.94,6.09
2025-04-21,Trainer,SkillSaksham,Cab,96.46,24.11,11.57,0.24,0.2,55,1.1,12.67
2025-04-29,Trainer,SkillSaksham,Cab,29.61,7.4,3.55,0.24,0.2,50,1.0,4.57
2025-04-22,Trainer,TechSaksham,Cab,72.65,18.16,8.72,0.24,0.2,57,1.14,9.85
2025-04-20,Trainer,Code Unnati,Taxi,64.24,17.34,8.35,0.24,0.2,49,0.98,9.35
2025-04-19,Trainer,SkillSaksham,Cab,22.5,5.62,2.7,0.24,0.2,51,1.02,3.73
2025-04-06,Trainer,TechSaksham,Cab,52.63,13.16,6.32,0.24,0.2,51,1.02,7.35
2025-04-12,Trainer,Code Unnati,Flight,834.5,417.25,125.17,0.24,0.2,52,1.04,126.22
2025-04-10,Trainer,Code Unnati,Auto,42.8,8.56,3.85,0.24,0.2,61,1.22,5.05
2025-04-03,Trainer,SkillSaksham,Auto,82.16,16.43,7.39,0.24,0.2,48,0.96,8.38
2025-04-14,Trainer,TechSaksham,Cab,80.78,20.19,9.69,0.24,0.2,47,0.94,10.66
2025-05-01,Trainer,Skills4Future,Auto,84.79,16.96,7.63,0.24,0.2,51,1.02,8.66
2025-05-20,Trainer,Skills4Future,Cab,76.8,19.2,9.22,0.24,0.2,47,0.94,10.18
2025-05-28,Trainer,TechSaksham,Cab,32.11,8.03,3.85,0.24,0.2,50,1.0,4.87
2025-05-23,Trainer,Skills4Future,Auto,57.93,11.59,5.21,0.24,0.2,49,0.98,6.21
2025-05-18,Trainer,Code Unnati,Auto,16.39,3.28,1.47,0.24,0.2,46,0.92,2.43
2025-05-31,Trainer,Skills4Future,Taxi,11.85,3.2,1.54,0.24,0.2,45,0.9,2.48
2025-05-04,Trainer,TechSaksham,Auto,93.38,18.68,8.4,0.24,0.2,49,0.98,9.4
2025-05-11,Trainer,SkillsBuild,Auto,20.25,4.05,1.82,0.24,0.2,47,0.94,2.79
2025-05-13,Trainer,TechSaksham,Taxi,23.45,6.33,3.05,0.24,0.2,52,1.04,4.1
2025-05-12,Trainer,Code Unnati,Cab,76.52,19.13,9.18,0.24,0.2,45,0.9,10.12
2025-05-05,Trainer,SkillSaksham,Cab,55.76,13.94,6.69,0.24,0.2,57,1.14,7.82
2025-05-21,Trainer,SkillSaksham,Auto,92.9,18.58,8.36,0.24,0.2,35,0.7,9.13
2025-05-19,Trainer,Code Unnati,Auto,72.59,14.52,6.53,0.24,0.2,60,1.2,7.71
2025-05-29,Trainer,SkillsBuild,Auto,80.11,16.02,7.21,0.24,0.2,51,1.02,8.24
2025-05-26,Trainer,SkillsBuild,Cab,58.19,14.55,6.98,0.24,0.2,54,1.08,8.06
2025-05-17,Trainer,TechSaksham,Auto,27.76,5.55,2.5,0.24,0.2,41,0.82,3.37
2025-05-30,Trainer,Code Unnati,Taxi,24.38,6.58,3.17,0.24,0.2,52,1.04,4.22
2025-06-14,Trainer,TechSaksham,Cab,32.75,8.19,3.93,0.24,0.2,39,0.78,4.77
2025-06-29,Trainer,SkillSaksham,Flight,1041.63,520.81,156.24,0.24,0.2,60,1.2,157.42
2025-06-02,Trainer,Skills4Future,Flight,1021.21,510.61,153.18,0.24,0.2,58,1.16,154.33
2025-06-04,Trainer,Skills4Future,Taxi,49.21,13.29,6.4,0.24,0.2,46,0.92,7.35
2025-06-06,Trainer,Skills4Future,Cab,97.55,24.39,11.71,0.24,0.2,54,1.08,12.79
2025-06-03,Trainer,SkillSaksham,Taxi,59.13,15.97,7.69,0.24,0.2,42,0.84,8.57
2025-06-13,Trainer,TechSaksham,Taxi,21.61,5.83,2.81,0.24,0.2,45,0.9,3.74
2025-06-17,Trainer,SkillSaksham,Flight,1282.16,641.08,192.32,0.24,0.2,44,0.88,193.24
2025-06-12,Trainer,SkillsBuild,Flight,1256.44,628.22,188.47,0.24,0.2,48,0.96,189.45
2025-06-26,Trainer,Skills4Future,Cab,28.75,7.19,3.45,0.24,0.2,47,0.94,4.42
2025-06-27,Trainer,Skills4Future,Flight,802.62,401.31,120.39,0.24,0.2,49,0.98,121.39
2025-06-08,Trainer,TechSaksham,Flight,1229.57,614.78,184.44,0.24,0.2,56,1.12,185.55
2025-06-10,Trainer,Skills4Future,Taxi,89.78,24.24,11.67,0.24,0.2,46,0.92,12.62
2025-06-19,Trainer,SkillSaksham,Auto,48.48,9.7,4.36,0.24,0.2,47,0.94,5.33
2025-06-21,Trainer,SkillsBuild,Flight,1252.41,626.21,187.86,0.24,0.2,44,0.88,188.78
2025-06-18,Trainer,SkillsBuild,Cab,83.5,20.88,10.02,0.24,0.2,51,1.02,11.05
2025-06-30,Trainer,SkillSaksham,Taxi,27.48,7.42,3.57,0.24,0.2,48,0.96,4.56
2025-06-20,Trainer,TechSaksham,Cab,30.57,7.64,3.67,0.24,0.2,56,1.12,4.78
2025-06-05,Trainer,SkillsBuild,Flight,866.83,433.41,130.02,0.24,0.2,46,0.92,130.98
2025-07-11,Trainer,TechSaksham,Cab,41.55,10.39,4.99,0.24,0.2,53,1.06,6.05
2025-07-27,Trainer,SkillsBuild,Cab,99.58,24.89,11.95,0.24,0.2,38,0.76,12.77
2025-07-16,Trainer,SkillSaksham,Auto,16.07,3.21,1.45,0.24,0.2,46,0.92,2.4
2025-07-10,Trainer,TechSaksham,Taxi,85.0,22.95,11.05,0.24,0.2,56,1.12,12.17
2025-07-18,Trainer,SkillSaksham,Auto,22.29,4.46,2.01,0.24,0.2,60,1.2,3.19
2025-07-30,Trainer,Skills4Future,Auto,80.71,16.14,7.26,0.24,0.2,42,0.84,8.15
2025-07-09,Trainer,SkillSaksham,Auto,15.04,3.01,1.35,0.24,0.2,59,1.18,2.52
2025-07-01,Trainer,SkillsBuild,Auto,85.02,17.0,7.65,0.24,0.2,53,1.06,8.72
2025-07-12,Trainer,TechSaksham,Taxi,27.6,7.45,3.59,0.24,0.2,49,0.98,4.59
2025-07-15,Trainer,Skills4Future,Flight,1498.63,749.31,224.79,0.24,0.2,43,0.86,225.7
2025-07-26,Trainer,TechSaksham,Taxi,74.79,20.19,9.72,0.24,0.2,50,1.0,10.74
2025-07-24,Trainer,SkillsBuild,Cab,95.66,23.92,11.48,0.24,0.2,35,0.7,12.25
2025-07-22,Trainer,SkillsBuild,Auto,41.59,8.32,3.74,0.24,0.2,50,1.0,4.76
2025-07-03,Trainer,SkillsBuild,Flight,1437.67,718.83,215.65,0.24,0.2,43,0.86,216.55
2025-07-13,Trainer,Skills4Future,Cab,80.23,20.06,9.63,0.24,0.2,51,1.02,10.66
2025-08-05,Trainer,TechSaksham,Auto,62.8,12.56,5.65,0.24,0.2,54,1.08,6.73
2025-08-07,Trainer,Skills4Future,Auto,53.09,10.62,4.78,0.24,0.2,57,1.14,5.91
2025-08-28,Trainer,TechSaksham,Cab,56.48,14.12,6.78,0.24,0.2,47,0.94,7.75
2025-08-31,Trainer,Code Unnati,Cab,78.44,19.61,9.41,0.24,0.2,55,1.1,10.51
2025-08-30,Trainer,TechSaksham,Auto,61.35,12.27,5.52,0.24,0.2,52,1.04,6.57
2025-08-08,Trainer,Code Unnati,Cab,47.98,11.99,5.76,0.24,0.2,56,1.12,6.87
2025-08-06,Trainer,SkillSaksham,Cab,64.59,16.15,7.75,0.24,0.2,55,1.1,8.85
2025-08-15,Trainer,SkillSaksham,Cab,35.07,8.77,4.21,0.24,0.2,48,0.96,5.19
2025-08-17,Trainer,Skills4Future,Auto,35.94,7.19,3.23,0.24,0.2,46,0.92,4.19
2025-08-23,Trainer,SkillSaksham,Cab,62.64,15.66,7.52,0.24,0.2,47,0.94,8.48
2025-08-14,Trainer,Skills4Future,Cab,99.4,24.85,11.93,0.24,0.2,53,1.06,12.99
2025-08-02,Trainer,SkillsBuild,Taxi,39.51,10.67,5.14,0.24,0.2,50,1.0,6.15
2025-08-29,Trainer,SkillSaksham,Taxi,34.96,9.44,4.54,0.24,0.2,63,1.26,5.77
2025-08-12,Trainer,SkillsBuild,Taxi,19.92,5.38,2.59,0.24,0.2,52,1.04,3.64
2025-08-03,Trainer,Skills4Future,Taxi,91.26,24.64,11.86,0.24,0.2,48,0.96,12.85
2025-09-23,Trainer,SkillsBuild,Cab,28.57,7.14,3.43,0.24,0.2,59,1.18,4.59
2025-09-06,Trainer,Code Unnati,Flight,1051.1,525.55,157.67,0.24,0.2,49,0.98,158.67
2025-09-28,Trainer,TechSaksham,Cab,82.59,20.65,9.91,0.24,0.2,47,0.94,10.88
2025-09-30,Trainer,TechSaksham,Auto,61.19,12.24,5.51,0.24,0.2,55,1.1,6.61
2025-09-01,Trainer,Skills4Future,Flight,900.72,450.36,135.11,0.24,0.2,48,0.96,136.09
2025-09-09,Trainer,TechSaksham,Taxi,30.67,8.28,3.99,0.24,0.2,52,1.04,5.04
2025-09-26,Trainer,SkillsBuild,Cab,41.49,10.37,4.98,0.24,0.2,55,1.1,6.08
2025-09-24,Trainer,Code Unnati,Auto,99.42,19.88,8.95,0.24,0.2,48,0.96,9.93
2025-09-29,Trainer,SkillsBuild,Taxi,40.78,11.01,5.3,0.24,0.2,48,0.96,6.29
2025-09-27,Trainer,Skills4Future,Auto,73.32,14.66,6.6,0.24,0.2,52,1.04,7.65
2025-09-05,Trainer,TechSaksham,Flight,1400.7,700.35,210.11,0.24,0.2,57,1.14,211.24
2025-09-12,Trainer,TechSaksham,Taxi,96.73,26.12,12.57,0.24,0.2,52,1.04,13.62
2025-09-08,Trainer,SkillsBuild,Auto,27.29,5.46,2.46,0.24,0.2,52,1.04,3.51
2025-09-20,Trainer,SkillSaksham,Taxi,48.31,13.04,6.28,0.24,0.2,49,0.98,7.28
2025-09-03,Trainer,SkillsBuild,Auto,24.42,4.88,2.2,0.24,0.2,42,0.84,3.08
2025-09-18,Trainer,SkillSaksham,Cab,58.16,14.54,6.98,0.24,0.2,48,0.96,7.96
2025-10-02,Trainer,SkillSaksham,Cab,33.73,8.43,4.05,0.24,0.2,53,1.06,5.11
2025-10-03,Trainer,SkillSaksham,Auto,68.34,13.67,6.15,0.24,0.2,48,0.96,7.13
2025-10-13,Trainer,Code Unnati,Cab,24.84,6.21,2.98,0.24,0.2,47,0.94,3.95
2025-10-05,Trainer,Code Unnati,Flight,1155.55,577.78,173.33,0.24,0.2,58,1.16,174.48
2025-10-07,Trainer,SkillsBuild,Cab,65.92,16.48,7.91,0.24,0.2,51,1.02,8.94
2025-10-08,Trainer,SkillSaksham,Cab,26.15,6.54,3.14,0.24,0.2,45,0.9,4.07
2025-10-31,Trainer,Code Unnati,Taxi,63.65,17.19,8.27,0.24,0.2,48,0.96,9.26
2025-10-29,Trainer,Skills4Future,Taxi,80.53,21.74,10.47,0.24,0.2,53,1.06,11.54
2025-10-12,Trainer,SkillSaksham,Auto,17.2,3.44,1.55,0.24,0.2,56,1.12,2.66
2025-10-19,Trainer,Code Unnati,Cab,29.19,7.3,3.5,0.24,0.2,43,0.86,4.41
2025-10-25,Trainer,SkillsBuild,Auto,35.62,7.12,3.21,0.24,0.2,48,0.96,4.19
2025-10-10,Trainer,SkillsBuild,Taxi,16.77,4.53,2.18,0.24,0.2,46,0.92,3.13
2025-10-16,Trainer,TechSaksham,Cab,26.54,6.63,3.18,0.24,0.2,53,1.06,4.25
2025-10-11,Trainer,Code Unnati,Flight,976.27,488.13,146.44,0.24,0.2,48,0.96,147.42
2025-10-20,Trainer,SkillsBuild,Auto,13.91,2.78,1.25,0.24,0.2,52,1.04,2.3
2025-10-17,Trainer,Skills4Future,Cab,14.2,3.55,1.7,0.24,0.2,48,0.96,2.69
2025-10-01,Trainer,TechSaksham,Auto,94.91,18.98,8.54,0.24,0.2,42,0.84,9.43
2025-10-30,Trainer,Code Unnati,Auto,41.93,8.39,3.77,0.24,0.2,41,0.82,4.64
2025-10-23,Trainer,Code Unnati,Cab,50.96,12.74,6.12,0.24,0.2,50,1.0,7.13
2025-10-14,Trainer,TechSaksham,Taxi,23.46,6.33,3.05,0.24,0.2,52,1.04,4.1
2025-11-17,Trainer,Code Unnati,Cab,88.97,22.24,10.68,0.24,0.2,54,1.08,11.76
2025-11-03,Trainer,TechSaksham,Cab,68.96,17.24,8.27,0.24,0.2,48,0.96,9.26
2025-11-18,Trainer,Code Unnati,Auto,85.4,17.08,7.69,0.24,0.2,54,1.08,8.77
2025-11-15,Trainer,Skills4Future,Auto,75.28,15.06,6.78,0.24,0.2,41,0.82,7.64
2025-11-25,Trainer,TechSaksham,Cab,65.14,16.28,7.82,0.24,0.2,45,0.9,8.75
2025-11-21,Trainer,Code Unnati,Cab,66.55,16.64,7.99,0.24,0.2,50,1.0,9.0
2025-11-19,Trainer,Code Unnati,Auto,42.78,8.56,3.85,0.24,0.2,54,1.08,4.93
2025-11-14,Trainer,SkillSaksham,Auto,43.68,8.74,3.93,0.24,0.2,41,0.82,4.8
2025-11-02,Trainer,Code Unnati,Auto,73.74,14.75,6.64,0.24,0.2,39,0.78,7.47
2025-11-22,Trainer,SkillsBuild,Auto,89.48,17.9,8.05,0.24,0.2,47,0.94,9.02
2025-11-04,Trainer,TechSaksham,Flight,1047.02,523.51,157.05,0.24,0.2,50,1.0,158.07
2025-11-06,Trainer,SkillSaksham,Auto,87.76,17.55,7.9,0.24,0.2,54,1.08,8.98
2025-11-30,Trainer,Skills4Future,Auto,19.03,3.81,1.71,0.24,0.2,55,1.1,2.81
2025-11-16,Trainer,TechSaksham,Auto,41.05,8.21,3.69,0.24,0.2,48,0.96,4.68
2025-11-26,Trainer,TechSaksham,Taxi,15.28,4.13,1.99,0.24,0.2,51,1.02,3.02
2025-11-12,Trainer,TechSaksham,Taxi,39.25,10.6,5.1,0.24,0.2,54,1.08,6.19
2025-11-29,Trainer,Skills4Future,Cab,20.99,5.25,2.52,0.24,0.2,51,1.02,3.55
2025-12-10,Trainer,Skills4Future,Auto,60.09,12.02,5.41,0.24,0.2,47,0.94,6.38
2025-12-02,Trainer,SkillsBuild,Taxi,63.27,17.08,8.22,0.24,0.2,44,0.88,9.14
2025-12-28,Trainer,Code Unnati,Flight,1019.0,509.5,152.85,0.24,0.2,54,1.08,153.93
2025-12-05,Trainer,Code Unnati,Auto,94.24,18.85,8.48,0.24,0.2,40,0.8,9.33
2025-12-27,Trainer,SkillsBuild,Flight,1006.08,503.04,150.91,0.24,0.2,49,0.98,151.91
2025-12-26,Trainer,TechSaksham,Auto,67.01,13.4,6.03,0.24,0.2,49,0.98,7.03
2025-12-25,Trainer,TechSaksham,Cab,44.23,11.06,5.31,0.24,0.2,49,0.98,6.31
2025-12-12,Trainer,SkillSaksham,Auto,66.69,13.34,6.0,0.24,0.2,46,0.92,6.95
2025-12-23,Trainer,Skills4Future,Auto,64.78,12.96,5.83,0.24,0.2,46,0.92,6.78
2025-12-18,Trainer,SkillsBuild,Flight,1382.59,691.3,207.39,0.24,0.2,44,0.88,208.31
2025-12-07,Trainer,Code Unnati,Taxi,60.18,16.25,7.82,0.24,0.2,47,0.94,8.79
2025-12-21,Trainer,SkillsBuild,Cab,42.05,10.51,5.05,0.24,0.2,51,1.02,6.08
2025-12-14,Trainer,SkillsBuild,Cab,39.0,9.75,4.68,0.24,0.2,49,0.98,5.68
2025-12-03,Trainer,TechSaksham,Cab,72.94,18.24,8.75,0.24,0.2,52,1.04,9.8
2025-12-06,Trainer,SkillSaksham,Cab,25.35,6.34,3.04,0.24,0.2,50,1.0,4.06
